case_type,pair,model_1,model_2,scenario,episode_idx,n_turns,final_choice,has_leave,has_prompt_leak,has_repetition,has_max_turns,has_guide_leave,has_guide_goal_fail
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,hammer_shelf_floor,225,2,floor,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,hammer_shelf_floor,226,4,floor,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,hammer_shelf_floor,227,16,floor,1,0,0,1,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,receipt_pocket_folder,231,2,pocket,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,receipt_pocket_folder,233,4,pocket,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,plate_table_sink,237,2,sink,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,plate_table_sink,239,2,table,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,phone_table_couch,23,2,table,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,jacket_hook_chair,243,2,hook,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,jacket_hook_chair,245,1,,0,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,ball_yard_garage,249,2,garage,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,ball_yard_garage,250,6,garage,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,ball_yard_garage,251,2,garage,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,stamp_drawer_tray,255,16,drawer,1,0,1,1,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,stamp_drawer_tray,256,2,drawer,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,stamp_drawer_tray,257,4,drawer,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,photo_shelf_drawer,261,4,drawer,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,photo_shelf_drawer,262,4,drawer,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,photo_shelf_drawer,263,2,drawer,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,cable_desk_floor,267,2,desk,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,cable_desk_floor,269,2,desk,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,soap_shelf_ledge,273,2,ledge,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,soap_shelf_ledge,275,16,,1,0,0,1,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,glove_bench_pocket,279,2,bench,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,book_shelf_bag,27,2,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,glove_bench_pocket,281,2,bench,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,sponge_sink_counter,282,16,,1,0,0,1,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,sponge_sink_counter,285,2,counter,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,sponge_sink_counter,286,2,counter,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,sponge_sink_counter,287,4,counter,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,comb_drawer_shelf,288,3,,1,0,0,0,1,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,book_shelf_bag,28,16,shelf,1,1,0,1,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,comb_drawer_shelf,291,6,,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,comb_drawer_shelf,293,2,drawer,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,marker_cup_tray,297,2,tray,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,marker_cup_tray,299,4,tray,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,book_shelf_bag,29,16,,1,0,0,1,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,rope_shed_trunk,300,16,,1,0,0,1,1,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,rope_shed_trunk,303,2,shed,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,rope_shed_trunk,305,2,shed,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,vase_table_mantle,309,2,mantle,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,glasses_counter_shelf,30,5,,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,vase_table_mantle,310,4,mantle,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,vase_table_mantle,311,2,mantle,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,bowl_table_counter,315,2,table,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,bowl_table_counter,316,2,table,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,bowl_table_counter,317,2,counter,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lighter_drawer_pocket,318,16,,1,0,0,1,1,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lighter_drawer_pocket,321,2,pocket,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lighter_drawer_pocket,322,16,pocket,1,0,0,1,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lighter_drawer_pocket,323,16,pocket,1,0,1,1,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,drill_bench_case,327,4,bench,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,drill_bench_case,329,2,bench,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,medal_shelf_box,330,16,,1,0,1,1,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,medal_shelf_box,333,2,box,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,medal_shelf_box,335,16,shelf,1,0,0,1,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lanyard_locker_desk,336,7,,1,0,0,0,1,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lanyard_locker_desk,339,2,locker,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,glasses_counter_shelf,33,2,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lanyard_locker_desk,341,2,locker,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,apron_hook_drawer,345,2,drawer,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,apron_hook_drawer,346,2,drawer,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,apron_hook_drawer,347,2,drawer,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,glasses_counter_shelf,34,4,shelf,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,leash_hook_table,351,2,hook,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,leash_hook_table,352,6,hook,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,leash_hook_table,353,2,table,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,mat_floor_shelf,357,2,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,mat_floor_shelf,359,2,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,glasses_counter_shelf,35,2,shelf,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,clip_desk_tray,360,16,,1,0,1,1,1,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,clip_desk_tray,363,2,desk,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,clip_desk_tray,365,2,desk,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,plug_desk_floor,369,2,floor,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,plug_desk_floor,370,4,floor,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,plug_desk_floor,371,2,floor,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lock_gate_shed,375,2,gate,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lock_gate_shed,377,16,gate,1,0,0,1,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,pan_stove_shelf,381,2,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,pan_stove_shelf,383,2,shelf,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lens_bag_case,387,2,bag,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lens_bag_case,388,16,bag,1,0,0,1,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,lens_bag_case,389,2,case,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,seed_pot_bag,393,2,bag,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,seed_pot_bag,395,16,bag,1,0,0,1,1,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,bulb_box_shelf,399,2,box,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,hat_hook_chair,39,2,hook,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,key_in_boxes,3,2,red box,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,bulb_box_shelf,401,2,shelf,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,cloth_rack_basket,405,2,basket,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,cloth_rack_basket,406,6,basket,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,cloth_rack_basket,407,2,basket,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,stapler_desk_drawer,411,2,desk,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,stapler_desk_drawer,412,2,desk,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,stapler_desk_drawer,413,2,drawer,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,shovel_shed_yard,417,2,yard,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,shovel_shed_yard,418,4,yard,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,shovel_shed_yard,419,6,yard,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,hat_hook_chair,41,16,hook,1,0,1,1,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,tray_oven_counter,423,2,oven,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,tray_oven_counter,425,2,oven,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,belt_closet_chair,426,3,,1,0,0,0,1,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,belt_closet_chair,429,2,chair,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,belt_closet_chair,430,2,chair,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,belt_closet_chair,431,2,chair,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,cup_shelf_table,435,2,shelf,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,cup_shelf_table,437,2,table,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,mask_hook_drawer,438,9,,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,mask_hook_drawer,441,2,drawer,1,0,0,0,0,0
mutual_incoh_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,mask_hook_drawer,443,13,,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,film_shelf_drawer,444,3,,1,0,0,0,1,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,film_shelf_drawer,447,2,shelf,1,0,0,0,0,0
conflict_adv_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,film_shelf_drawer,448,4,shelf,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,film_shelf_drawer,449,2,shelf,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,globe_desk_shelf,450,16,,1,0,1,1,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,globe_desk_shelf,453,16,,1,0,1,1,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,globe_desk_shelf,455,2,shelf,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,net_shed_yard,459,2,shed,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,pen_cup_tray,45,2,tray,1,0,0,0,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,net_shed_yard,461,2,shed,1,0,0,0,0,0
conflict_coop_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,chalk_tray_box,465,16,box,1,0,0,1,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,chalk_tray_box,467,2,box,1,0,0,0,0,0
conflict_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,paint_shelf_bench,471,16,,1,0,1,1,0,0
mutual_incoh_success,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,paint_shelf_bench,473,2,shelf,1,0,0,0,0,0
mutual_coop_fail,Mistral-7B-Instruct-v0.3 x Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,needle_box_drawer,474,16,,1,0,0,1,1,0
