pattern,episode,belief,no_leave,null_choice,max_turns_hit,repetitive_loop
Imperative (Check...),58,ignorance,False,False,False,False
Imperative (Check...),58,shared_truth,False,False,False,False
Imperative (Check...),59,false_belief,False,False,False,False
Imperative (Check...),59,ignorance,False,False,False,False
Imperative (Check...),59,shared_truth,False,False,False,False
Imperative (Check...),5,false_belief,False,False,False,False
Imperative (Check...),5,ignorance,False,False,False,False
Imperative (Check...),5,shared_truth,False,False,False,False
Imperative (Check...),60,false_belief,False,False,False,False
Imperative (Check...),60,ignorance,False,False,False,False
Imperative (Check...),60,shared_truth,False,False,False,False
Imperative (Check...),61,false_belief,False,False,False,False
Imperative (Check...),61,ignorance,False,False,False,False
Imperative (Check...),61,shared_truth,False,False,False,False
Imperative (Check...),62,false_belief,False,False,False,False
Imperative (Check...),62,ignorance,False,False,False,False
Imperative (Check...),62,shared_truth,False,False,False,False
Imperative (Check...),63,false_belief,False,False,False,False
Imperative (Check...),63,ignorance,False,False,False,False
Imperative (Check...),63,shared_truth,False,False,False,False
Imperative (Check...),64,false_belief,False,False,False,False
Imperative (Check...),64,ignorance,False,False,False,False
Imperative (Check...),64,shared_truth,False,False,False,False
Imperative (Check...),65,false_belief,False,False,False,False
Imperative (Check...),65,ignorance,False,False,False,False
Imperative (Check...),65,shared_truth,False,False,False,False
Imperative (Check...),66,false_belief,False,False,False,False
Imperative (Check...),66,ignorance,False,False,False,False
Imperative (Check...),66,shared_truth,False,False,False,False
Imperative (Check...),67,false_belief,False,False,False,False
Imperative (Check...),67,ignorance,False,False,False,False
Imperative (Check...),67,shared_truth,False,False,False,False
Imperative (Check...),68,false_belief,False,False,False,False
Imperative (Check...),68,ignorance,False,False,False,False
Imperative (Check...),68,shared_truth,False,False,False,False
Imperative (Check...),69,false_belief,False,False,False,False
Imperative (Check...),69,ignorance,False,False,False,False
Imperative (Check...),69,shared_truth,False,False,False,False
Imperative (Check...),6,false_belief,False,False,False,False
Imperative (Check...),6,ignorance,False,False,False,False
Imperative (Check...),6,shared_truth,False,False,False,False
Imperative (Check...),70,false_belief,False,False,False,False
Imperative (Check...),70,ignorance,False,False,False,False
Imperative (Check...),70,shared_truth,False,False,False,False
Imperative (Check...),71,false_belief,False,False,False,False
Imperative (Check...),71,ignorance,False,False,False,False
Imperative (Check...),71,shared_truth,False,False,False,False
Imperative (Check...),72,false_belief,False,False,False,False
Imperative (Check...),72,ignorance,False,False,False,False
Imperative (Check...),72,shared_truth,False,False,False,False
Imperative (Check...),73,false_belief,False,False,False,False
Imperative (Check...),73,ignorance,False,False,False,False
Imperative (Check...),73,shared_truth,False,False,False,False
Imperative (Check...),74,false_belief,False,False,False,False
Imperative (Check...),74,ignorance,False,False,False,False
Imperative (Check...),74,shared_truth,False,False,False,False
Imperative (Check...),75,false_belief,False,False,False,False
Imperative (Check...),75,ignorance,False,False,False,False
Imperative (Check...),75,shared_truth,False,False,False,False
Imperative (Check...),76,false_belief,False,False,False,False
Imperative (Check...),76,ignorance,False,False,False,False
Imperative (Check...),76,shared_truth,False,False,False,False
Imperative (Check...),77,false_belief,False,False,False,False
Imperative (Check...),77,ignorance,False,False,False,False
Imperative (Check...),77,shared_truth,False,False,False,False
Imperative (Check...),78,false_belief,False,False,False,False
Imperative (Check...),78,ignorance,False,False,False,False
Imperative (Check...),78,shared_truth,False,False,False,False
Imperative (Check...),79,false_belief,False,False,False,False
Imperative (Check...),79,ignorance,False,False,False,False
Imperative (Check...),79,shared_truth,False,False,False,False
Imperative (Check...),7,false_belief,False,False,False,False
Imperative (Check...),7,ignorance,False,False,False,False
Imperative (Check...),7,shared_truth,False,False,False,False
Imperative (Check...),80,false_belief,False,False,False,False
Imperative (Check...),80,ignorance,False,False,False,False
Imperative (Check...),80,shared_truth,False,False,False,False
Imperative (Check...),81,false_belief,False,False,False,False
Imperative (Check...),81,ignorance,False,False,False,False
Imperative (Check...),81,shared_truth,False,False,False,False
Imperative (Check...),82,false_belief,False,False,False,False
Imperative (Check...),82,ignorance,False,False,False,False
Imperative (Check...),82,shared_truth,False,False,False,False
Imperative (Check...),83,false_belief,False,False,False,False
Imperative (Check...),83,ignorance,False,False,False,False
Imperative (Check...),83,shared_truth,False,False,False,False
Imperative (Check...),84,false_belief,False,False,False,False
Imperative (Check...),84,ignorance,False,False,False,False
Imperative (Check...),84,shared_truth,False,False,False,False
Imperative (Check...),85,false_belief,False,False,False,False
Imperative (Check...),85,ignorance,False,False,False,False
Imperative (Check...),85,shared_truth,False,False,False,False
Imperative (Check...),86,false_belief,False,False,False,False
Imperative (Check...),86,ignorance,False,False,False,False
Imperative (Check...),86,shared_truth,False,False,False,False
Imperative (Check...),87,false_belief,False,False,False,False
Imperative (Check...),87,ignorance,False,False,False,False
Imperative (Check...),87,shared_truth,False,False,False,False
Imperative (Check...),88,false_belief,False,False,False,False
Imperative (Check...),88,ignorance,False,False,False,False
Imperative (Check...),88,shared_truth,False,False,False,False
Imperative (Check...),89,false_belief,False,False,False,False
Imperative (Check...),89,ignorance,False,False,False,False
Imperative (Check...),89,shared_truth,False,False,False,False
Imperative (Check...),8,false_belief,False,False,False,False
Imperative (Check...),8,ignorance,False,False,False,False
Imperative (Check...),8,shared_truth,False,False,False,False
Imperative (Check...),90,false_belief,False,False,False,False
Imperative (Check...),90,ignorance,False,False,False,False
Imperative (Check...),90,shared_truth,False,False,False,False
Imperative (Check...),91,false_belief,False,False,False,False
Imperative (Check...),91,ignorance,False,False,False,False
Imperative (Check...),91,shared_truth,False,False,False,False
Imperative (Check...),92,false_belief,False,False,False,False
Imperative (Check...),92,ignorance,False,False,False,False
Imperative (Check...),92,shared_truth,False,False,False,False
Imperative (Check...),93,false_belief,False,False,False,False
Imperative (Check...),93,ignorance,False,False,False,False
Imperative (Check...),93,shared_truth,False,False,False,False
Imperative (Check...),94,false_belief,False,False,False,False
Imperative (Check...),94,ignorance,False,False,False,False
Imperative (Check...),94,shared_truth,False,False,False,False
Imperative (Check...),95,false_belief,False,False,False,False
Imperative (Check...),95,ignorance,False,False,False,False
Imperative (Check...),95,shared_truth,False,False,False,False
Imperative (Check...),96,false_belief,False,False,False,False
Imperative (Check...),96,ignorance,False,False,False,False
Imperative (Check...),96,shared_truth,False,False,False,False
Imperative (Check...),97,false_belief,False,False,False,False
Imperative (Check...),97,ignorance,False,False,False,False
Imperative (Check...),97,shared_truth,False,False,False,False
Imperative (Check...),98,false_belief,False,False,False,False
Imperative (Check...),98,ignorance,False,False,False,False
Imperative (Check...),98,shared_truth,False,False,False,False
Imperative (Check...),99,false_belief,False,False,False,False
Imperative (Check...),99,ignorance,False,False,False,False
Imperative (Check...),99,shared_truth,False,False,False,False
Imperative (Check...),9,false_belief,False,False,False,False
Imperative (Check...),9,ignorance,False,False,False,False
Imperative (Check...),9,shared_truth,False,False,False,False
Looking for X?,0,false_belief,False,False,False,False
Looking for X?,0,ignorance,False,False,False,False
Looking for X?,0,shared_truth,False,False,False,False
Looking for X?,10,false_belief,False,False,False,False
Looking for X?,10,ignorance,False,False,False,False
Looking for X?,10,shared_truth,False,False,False,False
Looking for X?,11,false_belief,False,False,False,False
Looking for X?,11,ignorance,False,False,False,False
Looking for X?,11,shared_truth,False,False,False,False
Looking for X?,12,false_belief,False,False,False,False
Looking for X?,12,ignorance,False,False,False,False
Looking for X?,12,shared_truth,False,False,False,False
Looking for X?,13,false_belief,False,False,False,False
Looking for X?,13,ignorance,False,False,False,False
Looking for X?,13,shared_truth,False,False,False,False
Looking for X?,14,false_belief,False,False,False,False
Looking for X?,14,ignorance,False,False,False,False
Looking for X?,14,shared_truth,False,False,False,False
Looking for X?,15,false_belief,False,False,False,False
Looking for X?,15,ignorance,False,False,False,False
Looking for X?,15,shared_truth,False,False,False,False
Looking for X?,16,false_belief,False,False,False,False
Looking for X?,16,ignorance,False,False,False,False
Looking for X?,16,shared_truth,False,False,False,False
Looking for X?,17,false_belief,False,False,False,False
Looking for X?,17,ignorance,False,False,False,False
Looking for X?,17,shared_truth,False,False,False,False
Looking for X?,18,false_belief,False,False,False,False
Looking for X?,18,ignorance,False,False,False,False
Looking for X?,18,shared_truth,False,False,False,False
Looking for X?,19,false_belief,False,False,False,False
Looking for X?,19,ignorance,False,False,False,False
Looking for X?,19,shared_truth,False,False,False,False
Looking for X?,1,false_belief,False,False,False,False
Looking for X?,1,ignorance,False,False,False,False
Looking for X?,1,shared_truth,False,False,False,False
Looking for X?,20,false_belief,False,False,False,False
Looking for X?,20,ignorance,False,False,False,False
Looking for X?,20,shared_truth,False,False,False,False
Looking for X?,21,false_belief,False,False,False,False
Looking for X?,21,ignorance,False,False,False,False
Looking for X?,21,shared_truth,False,False,False,False
Looking for X?,22,false_belief,False,False,False,False
Looking for X?,22,ignorance,False,False,False,False
Looking for X?,22,shared_truth,False,False,False,False
Looking for X?,23,false_belief,False,False,False,False
Looking for X?,23,ignorance,False,False,False,False
Looking for X?,23,shared_truth,False,False,False,False
Looking for X?,24,false_belief,False,False,False,False
Looking for X?,24,ignorance,False,False,False,False
Looking for X?,24,shared_truth,False,False,False,False
Looking for X?,25,false_belief,False,False,False,False
Looking for X?,25,ignorance,False,False,False,False
Looking for X?,25,shared_truth,False,False,False,False
Looking for X?,26,false_belief,False,False,False,False
Looking for X?,26,ignorance,False,False,False,False
Looking for X?,26,shared_truth,False,False,False,False
Looking for X?,27,false_belief,False,False,False,False
Looking for X?,27,ignorance,False,False,False,False
Looking for X?,27,shared_truth,False,False,False,False
Looking for X?,28,false_belief,False,False,False,False
Looking for X?,28,ignorance,False,False,False,False
Looking for X?,28,shared_truth,False,False,False,False
Looking for X?,29,false_belief,False,False,False,False
Looking for X?,29,ignorance,False,False,False,False
Looking for X?,29,shared_truth,False,False,False,False
Looking for X?,2,false_belief,False,False,False,False
Looking for X?,2,ignorance,False,False,False,False
Looking for X?,2,shared_truth,False,False,False,False
Looking for X?,30,false_belief,False,False,False,False
Looking for X?,30,ignorance,False,False,False,False
Looking for X?,30,shared_truth,False,False,False,False
Looking for X?,31,false_belief,False,False,False,False
Looking for X?,31,ignorance,False,False,False,False
Looking for X?,31,shared_truth,False,False,False,False
Looking for X?,32,false_belief,False,False,False,False
Looking for X?,32,ignorance,False,False,False,False
Looking for X?,32,shared_truth,False,False,False,False
Looking for X?,33,false_belief,False,False,False,False
Looking for X?,33,ignorance,False,False,False,False
Looking for X?,33,shared_truth,False,False,False,False
Looking for X?,34,false_belief,False,False,False,False
Looking for X?,34,ignorance,False,False,False,False
Looking for X?,34,shared_truth,False,False,False,False
Looking for X?,35,false_belief,False,False,False,False
Looking for X?,35,ignorance,False,False,False,False
Looking for X?,35,shared_truth,False,False,False,False
Looking for X?,36,false_belief,False,False,False,False
Looking for X?,36,ignorance,False,False,False,False
Looking for X?,36,shared_truth,False,False,False,False
Looking for X?,37,false_belief,False,False,False,False
Looking for X?,37,ignorance,False,False,False,False
Looking for X?,37,shared_truth,False,False,False,False
Looking for X?,38,false_belief,False,False,False,False
Looking for X?,38,ignorance,False,False,False,False
Looking for X?,38,shared_truth,False,False,False,False
Looking for X?,39,false_belief,False,False,False,False
Looking for X?,39,ignorance,False,False,False,False
Looking for X?,39,shared_truth,False,False,False,False
Looking for X?,3,false_belief,False,False,False,False
Looking for X?,3,ignorance,False,False,False,False
Looking for X?,3,shared_truth,False,False,False,False
Looking for X?,40,false_belief,False,False,False,False
Looking for X?,40,ignorance,False,False,False,False
Looking for X?,40,shared_truth,False,False,False,False
Looking for X?,41,false_belief,False,False,False,False
Looking for X?,41,ignorance,False,False,False,False
Looking for X?,41,shared_truth,False,False,False,False
Looking for X?,42,false_belief,False,False,False,False
Looking for X?,42,ignorance,False,False,False,False
Looking for X?,42,shared_truth,False,False,False,False
Looking for X?,43,false_belief,False,False,False,False
Looking for X?,43,ignorance,False,False,False,False
Looking for X?,43,shared_truth,False,False,False,False
Looking for X?,44,false_belief,False,False,False,False
Looking for X?,44,ignorance,False,False,False,False
Looking for X?,44,shared_truth,False,False,False,False
Looking for X?,45,false_belief,False,False,False,False
Looking for X?,45,ignorance,False,False,False,False
Looking for X?,45,shared_truth,False,False,False,False
Looking for X?,46,false_belief,False,False,False,False
Looking for X?,46,ignorance,False,False,False,False
Looking for X?,46,shared_truth,False,False,False,False
Looking for X?,47,false_belief,False,False,False,False
Looking for X?,47,ignorance,False,False,False,False
Looking for X?,47,shared_truth,False,False,False,False
Looking for X?,48,false_belief,False,False,False,False
Looking for X?,48,ignorance,False,False,False,False
Looking for X?,48,shared_truth,False,False,False,False
Looking for X?,49,false_belief,False,False,False,False
Looking for X?,49,ignorance,False,False,False,False
Looking for X?,49,shared_truth,False,False,False,False
Looking for X?,4,false_belief,False,False,False,False
Looking for X?,4,ignorance,False,False,False,False
Looking for X?,4,shared_truth,False,False,False,False
Looking for X?,50,false_belief,False,False,False,False
Looking for X?,50,ignorance,False,False,False,False
Looking for X?,50,shared_truth,False,False,False,False
Looking for X?,51,false_belief,False,False,False,False
Looking for X?,51,ignorance,False,False,False,False
Looking for X?,51,shared_truth,False,False,False,False
Looking for X?,52,false_belief,False,False,False,False
Looking for X?,52,ignorance,False,False,False,False
Looking for X?,52,shared_truth,False,False,False,False
Looking for X?,53,false_belief,False,False,False,False
Looking for X?,53,ignorance,False,False,False,False
Looking for X?,53,shared_truth,False,False,False,False
Looking for X?,54,false_belief,False,False,False,False
Looking for X?,54,ignorance,False,False,False,False
Looking for X?,54,shared_truth,False,False,False,False
Looking for X?,55,false_belief,False,False,False,False
Looking for X?,55,ignorance,False,False,False,False
Looking for X?,55,shared_truth,False,False,False,False
Looking for X?,56,false_belief,False,False,False,False
Looking for X?,56,ignorance,False,False,False,False
Looking for X?,56,shared_truth,False,False,False,False
Looking for X?,57,false_belief,False,False,False,False
Looking for X?,57,ignorance,False,False,False,False
Looking for X?,57,shared_truth,False,False,False,False
Looking for X?,58,false_belief,False,False,False,False
Looking for X?,58,ignorance,False,False,False,False
Looking for X?,58,shared_truth,False,False,False,False
Looking for X?,59,false_belief,False,False,False,False
Looking for X?,59,ignorance,False,False,False,False
Looking for X?,59,shared_truth,False,False,False,False
Looking for X?,5,false_belief,False,False,False,False
Looking for X?,5,ignorance,False,False,False,False
Looking for X?,5,shared_truth,False,False,False,False
Looking for X?,60,false_belief,False,False,False,False
Looking for X?,60,ignorance,False,False,False,False
Looking for X?,60,shared_truth,False,False,False,False
Looking for X?,61,false_belief,False,False,False,False
Looking for X?,61,ignorance,False,False,False,False
Looking for X?,61,shared_truth,False,False,False,False
Looking for X?,62,false_belief,False,False,False,False
Looking for X?,62,ignorance,False,False,False,False
Looking for X?,62,shared_truth,False,False,False,False
Looking for X?,63,false_belief,False,False,False,False
Looking for X?,63,ignorance,False,False,False,False
Looking for X?,63,shared_truth,False,False,False,False
Looking for X?,64,false_belief,False,False,False,False
Looking for X?,64,ignorance,False,False,False,False
Looking for X?,64,shared_truth,False,False,False,False
Looking for X?,65,false_belief,False,False,False,False
Looking for X?,65,ignorance,False,False,False,False
Looking for X?,65,shared_truth,False,False,False,False
Looking for X?,66,false_belief,False,False,False,False
Looking for X?,66,ignorance,False,False,False,False
Looking for X?,66,shared_truth,False,False,False,False
Looking for X?,67,false_belief,False,False,False,False
Looking for X?,67,ignorance,False,False,False,False
Looking for X?,67,shared_truth,False,False,False,False
Looking for X?,68,false_belief,False,False,False,False
Looking for X?,68,ignorance,False,False,False,False
Looking for X?,68,shared_truth,False,False,False,False
Looking for X?,69,false_belief,False,False,False,False
Looking for X?,69,ignorance,False,False,False,False
Looking for X?,69,shared_truth,False,False,False,False
Looking for X?,6,false_belief,False,False,False,False
Looking for X?,6,ignorance,False,False,False,False
Looking for X?,6,shared_truth,False,False,False,False
Looking for X?,70,false_belief,False,False,False,False
Looking for X?,70,ignorance,False,False,False,False
Looking for X?,70,shared_truth,False,False,False,False
Looking for X?,71,false_belief,False,False,False,False
Looking for X?,71,ignorance,False,False,False,False
Looking for X?,71,shared_truth,False,False,False,False
Looking for X?,72,false_belief,False,False,False,False
Looking for X?,72,ignorance,False,False,False,False
Looking for X?,72,shared_truth,False,False,False,False
Looking for X?,73,false_belief,False,False,False,False
Looking for X?,73,ignorance,False,False,False,False
Looking for X?,73,shared_truth,False,False,False,False
Looking for X?,74,false_belief,False,False,False,False
Looking for X?,74,ignorance,False,False,False,False
Looking for X?,74,shared_truth,False,False,False,False
Looking for X?,75,false_belief,False,False,False,False
Looking for X?,75,ignorance,False,False,False,False
Looking for X?,75,shared_truth,False,False,False,False
Looking for X?,76,false_belief,False,False,False,False
Looking for X?,76,ignorance,False,False,False,False
Looking for X?,76,shared_truth,False,False,False,False
Looking for X?,77,false_belief,False,False,False,False
Looking for X?,77,ignorance,False,False,False,False
Looking for X?,77,shared_truth,False,False,False,False
Looking for X?,78,false_belief,False,False,False,False
Looking for X?,78,ignorance,False,False,False,False
Looking for X?,78,shared_truth,False,False,False,False
Looking for X?,79,false_belief,False,False,False,False
Looking for X?,79,ignorance,False,False,False,False
Looking for X?,79,shared_truth,False,False,False,False
Looking for X?,7,false_belief,False,False,False,False
Looking for X?,7,ignorance,False,False,False,False
Looking for X?,7,shared_truth,False,False,False,False
Looking for X?,80,false_belief,False,False,False,False
Looking for X?,80,ignorance,False,False,False,False
Looking for X?,80,shared_truth,False,False,False,False
Looking for X?,81,false_belief,False,False,False,False
Looking for X?,81,ignorance,False,False,False,False
Looking for X?,81,shared_truth,False,False,False,False
Looking for X?,82,false_belief,False,False,False,False
Looking for X?,82,ignorance,False,False,False,False
Looking for X?,82,shared_truth,False,False,False,False
Looking for X?,83,false_belief,False,False,False,False
Looking for X?,83,ignorance,False,False,False,False
Looking for X?,83,shared_truth,False,False,False,False
Looking for X?,84,false_belief,False,False,False,False
Looking for X?,84,ignorance,False,False,False,False
Looking for X?,84,shared_truth,False,False,False,False
Looking for X?,85,false_belief,False,False,False,False
Looking for X?,85,ignorance,False,False,False,False
Looking for X?,85,shared_truth,False,False,False,False
Looking for X?,86,false_belief,False,False,False,False
Looking for X?,86,ignorance,False,False,False,False
Looking for X?,86,shared_truth,False,False,False,False
Looking for X?,87,false_belief,False,False,False,False
Looking for X?,87,ignorance,False,False,False,False
Looking for X?,87,shared_truth,False,False,False,False
Looking for X?,88,false_belief,False,False,False,False
Looking for X?,88,ignorance,False,False,False,False
Looking for X?,88,shared_truth,False,False,False,False
Looking for X?,89,false_belief,False,False,False,False
Looking for X?,89,ignorance,False,False,False,False
Looking for X?,89,shared_truth,False,False,False,False
Looking for X?,8,false_belief,False,False,False,False
Looking for X?,8,ignorance,False,False,False,False
Looking for X?,8,shared_truth,False,False,False,False
Looking for X?,90,false_belief,False,False,False,False
Looking for X?,90,ignorance,False,False,False,False
Looking for X?,90,shared_truth,False,False,False,False
Looking for X?,91,false_belief,False,False,False,False
Looking for X?,91,ignorance,False,False,False,False
Looking for X?,91,shared_truth,False,False,False,False
Looking for X?,92,false_belief,False,False,False,False
Looking for X?,92,ignorance,False,False,False,False
Looking for X?,92,shared_truth,False,False,False,False
Looking for X?,93,false_belief,False,False,False,False
Looking for X?,93,ignorance,False,False,False,False
Looking for X?,93,shared_truth,False,False,False,False
Looking for X?,94,false_belief,False,False,False,False
Looking for X?,94,ignorance,False,False,False,False
Looking for X?,94,shared_truth,False,False,False,False
Looking for X?,95,false_belief,False,False,False,False
Looking for X?,95,ignorance,False,False,False,False
Looking for X?,95,shared_truth,False,False,False,False
Looking for X?,96,false_belief,False,False,False,False
Looking for X?,96,ignorance,False,False,False,False
Looking for X?,96,shared_truth,False,False,False,False
Looking for X?,97,false_belief,False,False,False,False
Looking for X?,97,ignorance,False,False,False,False
Looking for X?,97,shared_truth,False,False,False,False
Looking for X?,98,false_belief,False,False,False,False
Looking for X?,98,ignorance,False,False,False,False
Looking for X?,98,shared_truth,False,False,False,False
Looking for X?,99,false_belief,False,False,False,False
Looking for X?,99,ignorance,False,False,False,False
Looking for X?,99,shared_truth,False,False,False,False
Looking for X?,9,false_belief,False,False,False,False
Looking for X?,9,ignorance,False,False,False,False
Looking for X?,9,shared_truth,False,False,False,False
The X is [prep] Y,0,false_belief,False,False,False,False
The X is [prep] Y,0,ignorance,False,False,False,False
The X is [prep] Y,0,shared_truth,False,False,False,False
The X is [prep] Y,10,false_belief,False,False,False,False
The X is [prep] Y,10,ignorance,False,False,False,False
The X is [prep] Y,10,shared_truth,False,False,False,False
The X is [prep] Y,11,false_belief,False,False,False,False
The X is [prep] Y,11,ignorance,False,False,False,False
The X is [prep] Y,11,shared_truth,False,False,False,False
The X is [prep] Y,12,false_belief,False,False,False,False
The X is [prep] Y,12,ignorance,False,False,False,False
The X is [prep] Y,12,shared_truth,False,False,False,False
The X is [prep] Y,13,false_belief,False,False,False,False
The X is [prep] Y,13,ignorance,False,False,False,False
The X is [prep] Y,13,shared_truth,False,False,False,False
The X is [prep] Y,14,false_belief,False,False,False,False
The X is [prep] Y,14,ignorance,False,False,False,False
The X is [prep] Y,14,shared_truth,False,False,False,False
The X is [prep] Y,15,false_belief,False,False,False,False
The X is [prep] Y,15,ignorance,False,False,False,False
The X is [prep] Y,15,shared_truth,False,False,False,False
The X is [prep] Y,16,false_belief,False,False,False,False
The X is [prep] Y,16,ignorance,False,False,False,False
The X is [prep] Y,16,shared_truth,False,False,False,False
The X is [prep] Y,17,false_belief,False,False,False,False
The X is [prep] Y,17,ignorance,False,False,False,False
The X is [prep] Y,17,shared_truth,False,False,False,False
The X is [prep] Y,18,false_belief,False,False,False,False
The X is [prep] Y,18,ignorance,False,False,False,False
The X is [prep] Y,18,shared_truth,False,False,False,False
The X is [prep] Y,19,false_belief,False,False,False,False
The X is [prep] Y,19,ignorance,False,False,False,False
The X is [prep] Y,19,shared_truth,False,False,False,False
The X is [prep] Y,1,false_belief,False,False,False,False
The X is [prep] Y,1,ignorance,False,False,False,False
The X is [prep] Y,1,shared_truth,False,False,False,False
The X is [prep] Y,20,false_belief,False,False,False,False
The X is [prep] Y,20,ignorance,False,False,False,False
The X is [prep] Y,20,shared_truth,False,False,False,False
The X is [prep] Y,21,false_belief,False,False,False,False
The X is [prep] Y,21,ignorance,False,False,False,False
The X is [prep] Y,21,shared_truth,False,False,False,False
The X is [prep] Y,22,false_belief,False,False,False,False
The X is [prep] Y,22,ignorance,False,False,False,False
The X is [prep] Y,22,shared_truth,False,False,False,False
The X is [prep] Y,23,false_belief,False,False,False,False
The X is [prep] Y,23,ignorance,False,False,False,False
The X is [prep] Y,23,shared_truth,False,False,False,False
The X is [prep] Y,24,false_belief,False,False,False,False
The X is [prep] Y,24,ignorance,False,False,False,False
The X is [prep] Y,24,shared_truth,False,False,False,False
The X is [prep] Y,25,false_belief,False,False,False,False
The X is [prep] Y,25,ignorance,False,False,False,False
The X is [prep] Y,25,shared_truth,False,False,False,False
The X is [prep] Y,26,false_belief,False,False,False,False
The X is [prep] Y,26,ignorance,False,False,False,False
The X is [prep] Y,26,shared_truth,False,False,False,False
The X is [prep] Y,27,false_belief,False,False,False,False
The X is [prep] Y,27,ignorance,False,False,False,False
The X is [prep] Y,27,shared_truth,False,False,False,False
The X is [prep] Y,28,false_belief,False,False,False,False
The X is [prep] Y,28,ignorance,False,False,False,False
The X is [prep] Y,28,shared_truth,False,False,False,False
The X is [prep] Y,29,false_belief,False,False,False,False
The X is [prep] Y,29,ignorance,False,False,False,False
The X is [prep] Y,29,shared_truth,False,False,False,False
The X is [prep] Y,2,false_belief,False,False,False,False
The X is [prep] Y,2,ignorance,False,False,False,False
The X is [prep] Y,2,shared_truth,False,False,False,False
The X is [prep] Y,30,false_belief,False,False,False,False
The X is [prep] Y,30,ignorance,False,False,False,False
The X is [prep] Y,30,shared_truth,False,False,False,False
The X is [prep] Y,31,false_belief,False,False,False,False
The X is [prep] Y,31,ignorance,False,False,False,False
The X is [prep] Y,31,shared_truth,False,False,False,False
The X is [prep] Y,32,false_belief,False,False,False,False
The X is [prep] Y,32,ignorance,False,False,False,False
The X is [prep] Y,32,shared_truth,False,False,False,False
The X is [prep] Y,33,false_belief,False,False,False,False
The X is [prep] Y,33,ignorance,False,False,False,False
The X is [prep] Y,33,shared_truth,False,False,False,False
The X is [prep] Y,34,false_belief,False,False,False,False
The X is [prep] Y,34,ignorance,False,False,False,False
The X is [prep] Y,34,shared_truth,False,False,False,False
The X is [prep] Y,35,false_belief,False,False,False,False
The X is [prep] Y,35,ignorance,False,False,False,False
The X is [prep] Y,35,shared_truth,False,False,False,False
The X is [prep] Y,36,false_belief,False,False,False,False
The X is [prep] Y,36,ignorance,False,False,False,False
The X is [prep] Y,36,shared_truth,False,False,False,False
The X is [prep] Y,37,false_belief,False,False,False,False
The X is [prep] Y,37,ignorance,False,False,False,False
The X is [prep] Y,37,shared_truth,False,False,False,False
The X is [prep] Y,38,false_belief,False,False,False,False
The X is [prep] Y,38,ignorance,False,False,False,False
The X is [prep] Y,38,shared_truth,False,False,False,False
The X is [prep] Y,39,false_belief,False,False,False,False
The X is [prep] Y,39,ignorance,False,False,False,False
The X is [prep] Y,39,shared_truth,False,False,False,False
The X is [prep] Y,3,false_belief,False,False,False,False
The X is [prep] Y,3,ignorance,False,False,False,False
The X is [prep] Y,3,shared_truth,False,False,False,False
The X is [prep] Y,40,false_belief,False,False,False,False
The X is [prep] Y,40,ignorance,False,False,False,False
The X is [prep] Y,40,shared_truth,False,False,False,False
The X is [prep] Y,41,false_belief,False,False,False,False
The X is [prep] Y,41,ignorance,False,False,False,False
The X is [prep] Y,41,shared_truth,False,False,False,False
The X is [prep] Y,42,false_belief,False,False,False,False
The X is [prep] Y,42,ignorance,False,False,False,False
The X is [prep] Y,42,shared_truth,False,False,False,False
The X is [prep] Y,43,false_belief,False,False,False,False
The X is [prep] Y,43,ignorance,False,False,False,False
The X is [prep] Y,43,shared_truth,False,False,False,False
The X is [prep] Y,44,false_belief,False,False,False,False
The X is [prep] Y,44,ignorance,False,False,False,False
The X is [prep] Y,44,shared_truth,False,False,False,False
The X is [prep] Y,45,false_belief,False,False,False,False
The X is [prep] Y,45,ignorance,False,False,False,False
The X is [prep] Y,45,shared_truth,False,False,False,False
The X is [prep] Y,46,false_belief,False,False,False,False
The X is [prep] Y,46,ignorance,False,False,False,False
The X is [prep] Y,46,shared_truth,False,False,False,False
The X is [prep] Y,47,false_belief,False,False,False,False
The X is [prep] Y,47,ignorance,False,False,False,False
The X is [prep] Y,47,shared_truth,False,False,False,False
The X is [prep] Y,48,false_belief,False,False,False,False
The X is [prep] Y,48,ignorance,False,False,False,False
The X is [prep] Y,48,shared_truth,False,False,False,False
The X is [prep] Y,49,false_belief,False,False,False,False
The X is [prep] Y,49,ignorance,False,False,False,False
The X is [prep] Y,49,shared_truth,False,False,False,False
The X is [prep] Y,4,false_belief,False,False,False,False
The X is [prep] Y,4,ignorance,False,False,False,False
The X is [prep] Y,4,shared_truth,False,False,False,False
The X is [prep] Y,50,false_belief,False,False,False,False
The X is [prep] Y,50,ignorance,False,False,False,False
The X is [prep] Y,50,shared_truth,False,False,False,False
The X is [prep] Y,51,false_belief,False,False,False,False
The X is [prep] Y,51,ignorance,False,False,False,False
The X is [prep] Y,51,shared_truth,False,False,False,False
The X is [prep] Y,52,false_belief,False,False,False,False
The X is [prep] Y,52,ignorance,False,False,False,False
The X is [prep] Y,52,shared_truth,False,False,False,False
The X is [prep] Y,53,false_belief,False,False,False,False
The X is [prep] Y,53,ignorance,False,False,False,False
The X is [prep] Y,53,shared_truth,False,False,False,False
The X is [prep] Y,54,false_belief,False,False,False,False
The X is [prep] Y,54,ignorance,False,False,False,False
The X is [prep] Y,54,shared_truth,False,False,False,False
The X is [prep] Y,55,false_belief,False,False,False,False
The X is [prep] Y,55,ignorance,False,False,False,False
